id,name,url,className,classID,tags,username,license,description,duration,geotags,fold
401744,"Toilet Flush, English, A.wav",https://freesound.org/people/InspectorJ/sounds/401744/,007 - Cleaning_Appliances,7,['Toilet'+ 'Bathroom'+ 'english'+ 'flushing'+ 'toilet'+ 'flush'+ 'water'+ 'bathroom'+ 'restroom'+ 'Water'+ 'Flushing'+ 'Flush'+ 'Restroom'+ 'English'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a spiffing English toilet flush and its (long) refilling period. This toilet was located in All Saints Church, England. The recorder was held less than a meter away from the flush and it was empty.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Toilet Flush, English, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 5th September 2017.

Note: Audio quality is always better when downloaded.",100.585,,5
403664,"Air Extractor Fan, Public Toilets, A.wav",https://freesound.org/people/InspectorJ/sounds/403664/,007 - Cleaning_Appliances,7,['toilet'+ 'extractor'+ 'Toilet'+ 'Extractor'+ 'Fan'+ 'vent'+ 'Air'+ 'Ventilator'+ 'fan'+ 'Vent'+ 'Conditioner'+ 'ventilator'+ 'conditioner'+ 'air'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a loud toilet extractor fan found in a toilet on the University of Surrey campus. The recorder was held about 2 meters away from the fan.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Air Extractor Fan, Public Toilets, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 28th September 2017.

Note: Audio quality is always better when downloaded.",60.15,,7
366375,Urinating Into A Toilet Bowl: running water.wav,https://freesound.org/people/FritzSounds/sounds/366375/,007 - Cleaning_Appliances,7,['Toilet'+ 'bathroom'+ 'long-urination'+ 'water'+ 'Peeing'+ 'Urinating'+ 'long-pee'+ 'water-pouring'+ 'urination'+ 'running'+ 'toilet'+ 'tap'+ 'dripping'+ 'bath'+ 'flush'+ 'gurgle'+ 'fill'+ 'splash'+ 'splosh'+ 'sink'+ 'tub'+ 'dribble'+ 'faucet'+ 'drain'+ 'liquid'+ 'drip'+ 'pour'+ 'bathtub'],FritzSounds,https://creativecommons.org/licenses/by-nc/4.0/,"Urinating Into A Toilet Bowl: running water, long urination

This audio was captured using a lav rode mic and recorded using the RecForge app, then cleaned up using Audacity.

<strong>Usage Permissions</strong>
Feel free to use this audio in a Non-Commercial project with attribution given.

<i><b>attribution</b>
Urinating Into A Toilet Bowl: running water
provided by Alex Fritz @ <a href=""https://freesound.org/people/FritzSounds/"" rel=""nofollow"">https://freesound.org/people/FritzSounds/</a> </i>


<strong>Buy A Royalty Free License</strong>
<b>A one-off fee!</b>
<i>Get a royalty-free, attribution-free license to all my sound uploads at Freesounds under the user ""FritzSounds""
<a href=""https://ko-fi.com/s/8778a00245"" rel=""nofollow"">FIND OUT MORE HERE</a></i>

<b>Get A license</b>
Purchase a life-time license now! 
<a href=""https://ko-fi.com/s/8778a00245"" rel=""nofollow"">PURCHASE</a>


<strong>Can't find the sound you're looking for?</strong>
Feel free to suggest sounds in the comment section below
and maybe we can sort something out!

<p>Thanks Alex</p>",21.1405,,7
400577,"Bathroom Extractor Fan, A.wav",https://freesound.org/people/InspectorJ/sounds/400577/,007 - Cleaning_Appliances,7,['fan'+ 'Extractor'+ 'Bathroom'+ 'Toilet'+ 'Exhaust'+ 'bathroom'+ 'Restroom'+ 'exhaust'+ 'extractor'+ 'Fan'+ 'restroom'+ 'toilet'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of a bathroom extractor fan at a hotel room at Disney's ""All Star Music"". The fan turns on alongside the light, so the faint flickering of the light turning on can also be heard. The recorder was about 50cm away from the fan.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Bathroom Extractor Fan, A.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""H1 Zoom recorder"" on 10th August 2017.

Note: Audio quality is always better when downloaded.",19.8854,,7
276075,toilet flushing.wav,https://freesound.org/people/deleted_user_4798915/sounds/276075/,007 - Cleaning_Appliances,7,['toilet'+ 'bathroom'+ 'restroom'+ 'water'+ 'field'+ 'flushing'+ 'flush'+ 'pee'+ 'recording'],deleted_user_4798915,http://creativecommons.org/licenses/by/3.0/,I flushed the toilet and recorded it.,31.0865,,6
151269,Washing Machine 2.aif,https://freesound.org/people/timgormly/sounds/151269/,007 - Cleaning_Appliances,7,['machine'+ 'Rotating'+ 'stereo'+ 'full'+ 'Laundry'+ 'on-board'+ 'washing'+ 'mics'+ 'Recorded'+ 'laundry'+ 'Zoom'+ 'load'+ 'Machine'+ 'Dryer'+ 'Tumbling'+ 'a'+ 'H4n'+ 'Washing'+ 'Washer'+ 'H4nWashing'],timgormly,http://creativecommons.org/publicdomain/zero/1.0/,Washing machine washing a full load of laundry.  Recorded with Zoom H4n on-board stereo mics.,173.75,,9
496177,laundry.wav,https://freesound.org/people/julia.perry.19/sounds/496177/,007 - Cleaning_Appliances,7,['laundry'+ 'field-recording'+ 'room'],julia.perry.19,http://creativecommons.org/publicdomain/zero/1.0/,laundry,21.5253,,8
406709,Laundry basket against clothes.wav,https://freesound.org/people/tlcolbe/sounds/406709/,007 - Cleaning_Appliances,7,['basket'+ 'drop'+ 'laundry'+ 'clothes'],tlcolbe,http://creativecommons.org/publicdomain/zero/1.0/,Dropping a laundry basket onto carpet. Recorded with an H4N recorder in my home.,8.4,,8
486851,MONO-007.wav,https://freesound.org/people/julia.perry.19/sounds/486851/,007 - Cleaning_Appliances,7,['audio'+ 'laundry'+ 'field-recording'],julia.perry.19,http://creativecommons.org/publicdomain/zero/1.0/,laundry,15.676,,2
58572,laundromat2.wav,https://freesound.org/people/morgantj/sounds/58572/,007 - Cleaning_Appliances,7,['dryer'+ 'laundromat'+ 'laundry'+ 'washer'],morgantj,http://creativecommons.org/licenses/by/3.0/,There is something about the sounds of a laundromat that just get me. I had to record it.,14.9829,,4
58843,dryer3.mp3,https://freesound.org/people/morgantj/sounds/58843/,007 - Cleaning_Appliances,7,['clothes'+ 'dryer'+ 'laundromat'+ 'laundry'+ 'washer'+ 'washing'],morgantj,http://creativecommons.org/licenses/by/3.0/,Recording of my dryer drying some pants. Lots of good sounds due to buttons and zippers hitting the sides of the dryer as they dry. Recorded with an H2 Zoom,65.8166,,4
58571,laundromat.mp3,https://freesound.org/people/morgantj/sounds/58571/,007 - Cleaning_Appliances,7,['dryer'+ 'laundromat'+ 'laundry'+ 'washer'],morgantj,http://creativecommons.org/licenses/by/3.0/,There is something about the sounds of a laundromat that just get me. I had to record it.,26.3456,,3
58840,dryer.mp3,https://freesound.org/people/morgantj/sounds/58840/,007 - Cleaning_Appliances,7,['clothes'+ 'dryer'+ 'laundromat'+ 'laundry'+ 'washer'+ 'washing'],morgantj,http://creativecommons.org/licenses/by/3.0/,Recording of my dryer drying some pants. Lots of good sounds due to buttons and zippers hitting the sides of the dryer as they dry. Recorded with an H2 Zoom,53.9309,,2
58844,dryer4.mp3,https://freesound.org/people/morgantj/sounds/58844/,007 - Cleaning_Appliances,7,['clothes'+ 'dryer'+ 'laundromat'+ 'laundry'+ 'washer'+ 'washing'],morgantj,http://creativecommons.org/licenses/by/3.0/,Recording of my dryer drying some pants. Lots of good sounds due to buttons and zippers hitting the sides of the dryer as they dry. Recorded with an H2 Zoom,15.8966,,3
