id,name,url,className,classID,tags,username,license,description,duration,geotags,fold
549922,Washer-2.mp3,https://freesound.org/people/elig57/sounds/549922/,007 - Cleaning_Appliances,6,['water'+ 'washing'+ 'house'+ 'machine'+ 'wash'+ 'cleaning'+ 'motor'+ 'laundry'+ 'washer'+ 'spin'+ 'rinse'+ 'cycle'],elig57,http://creativecommons.org/publicdomain/zero/1.0/,"The full cycle of a washing machine running in a house. This one plays a tune when the washer is turned on, and when it finishes.",2380.48,,9
352269,Hand Dryer 1 (no hand movement) .wav,https://freesound.org/people/1chris.murray1/sounds/352269/,007 - Cleaning_Appliances,6,['Bathroom'+ 'Dryer'+ 'Vacuum'+ 'Hand'],1chris.murray1,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a Hand-dryer. Recorded with a Zoom H5. Part of a pack,13.3402,,10
352273,Hand Dryer 5 (hand movement) .wav,https://freesound.org/people/1chris.murray1/sounds/352273/,007 - Cleaning_Appliances,6,['Bathroom'+ 'Dryer'+ 'Vacuum'+ 'Hand'],1chris.murray1,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a Hand-dryer. Recorded with a Zoom H5. Part of a pack,8.69184,,3
352270,Hand Dryer 8 (hand movement) .wav,https://freesound.org/people/1chris.murray1/sounds/352270/,007 - Cleaning_Appliances,6,['Bathroom'+ 'Dryer'+ 'Vacuum'+ 'Hand'],1chris.murray1,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a Hand-dryer. Recorded with a Zoom H5. Part of a pack,12.9711,,0
381449,Clothes_Dryer_2.wav,https://freesound.org/people/DCElliott/sounds/381449/,007 - Cleaning_Appliances,6,['Clothes-Dryer'+ 'Dryer'+ 'S4F17'],DCElliott,http://creativecommons.org/licenses/by/3.0/,"Clothes Dryer operation. Door slams then dryer starts. ~26 sec including 2 sec handles. Loopable for longer duration

Mic: Zoom H6 XY STEREO
Recorder: Zoom H6
Format: Wav 48kHz, 16bit, mono",26.4831,,6
381450,Clothes Dryer.wav,https://freesound.org/people/DCElliott/sounds/381450/,007 - Cleaning_Appliances,6,['Clothes-Dryer'+ 'Dryer'+ 'S4F17'],DCElliott,http://creativecommons.org/licenses/by/3.0/,"Clothes Dryer operation. Door slams then dryer starts. ~28 sec including 2 sec handles.

Mic: Zoom H6 XY STEREO
Recorder: Zoom H6
Format: Wav 48kHz, 16bit, mono",28.7937,,2
76687,01 tumbler-nature.wav,https://freesound.org/people/bobcorn/sounds/76687/,007 - Cleaning_Appliances,6,['dryer'+ 'shulthess'+ 'spirit'+ 'tumble'],bobcorn,http://creativecommons.org/publicdomain/zero/1.0/,Tumble dryer running in the basement,53.8079,,1
146157,Dryer 2 loop (quiet).wav,https://freesound.org/people/DanaMac/sounds/146157/,007 - Cleaning_Appliances,6,['laundry'+ 'household'+ 'quiet'+ 'dryer'+ 'washer'+ 'loop'],DanaMac,https://creativecommons.org/licenses/by/4.0/,"Laundry day!
Running clothes dryer with only soft clothing inside for a quiet dryer run.
This is a ten-second loop-ready wav.

Part of my Washer-Dryer MacPack.",9.36023,,1
260723,dryer,https://freesound.org/people/daenerys/sounds/260723/,007 - Cleaning_Appliances,6,['tumbling'+ 'dryer'+ 'washing-machine'+ 'tumbler'],daenerys,https://creativecommons.org/licenses/by/4.0/,tumble dryer working,33.2158,,4
435846,Dryer,https://freesound.org/people/dersuperanton/sounds/435846/,007 - Cleaning_Appliances,6,['drier'+ 'washing'+ 'washing-machine'+ 'machine'+ 'wash'+ 'dryer'+ 'laundry'+ 'washer'+ 'laundromat'+ 'clothing'+ 'clothes'],dersuperanton,http://creativecommons.org/licenses/by/3.0/,The sound of my dryer.,11.5714,,7
146155,Dryer loop (slightly clicky).wav,https://freesound.org/people/DanaMac/sounds/146155/,007 - Cleaning_Appliances,6,['household'+ 'dryer'+ 'laundry'+ 'washer'+ 'loop'],DanaMac,https://creativecommons.org/licenses/by/4.0/,"Laundry day!
Running clothes dryer with some metallic noise along with the soft clothing.
This is a ten-second loop-ready wav

Part of my Washer-Dryer MacPack.",9.7246,,3
146156,Dryer loop (belt buckle clacky).wav,https://freesound.org/people/DanaMac/sounds/146156/,007 - Cleaning_Appliances,6,['laundry'+ 'household'+ 'clacky'+ 'dryer'+ 'washer'+ 'loop'],DanaMac,https://creativecommons.org/licenses/by/4.0/,"Laundry day!
Running clothes dryer with belt buckle and possibly a zipper or two making a bit of a racket in with the clothing.  
This is a ten-second loop-ready wav

Part of my Washer-Dryer MacPack.",9.89068,,0
118504,Dryer.wav,https://freesound.org/people/eddy15/sounds/118504/,007 - Cleaning_Appliances,6,['dryer'],eddy15,http://creativecommons.org/licenses/by-nc/3.0/,dryer sounnd,17.92,,6
370295,Dryer,https://freesound.org/people/laspaziale/sounds/370295/,007 - Cleaning_Appliances,6,['rhythmic'+ 'industrial'+ 'hypnotic'+ 'drone'+ 'dryer'+ 'noise'+ 'machines'],laspaziale,http://creativecommons.org/licenses/by/3.0/,"Full cycle of a dryer. Recorded on November 25, 2016, with a Zoom H1 Handy Recorder. The recorder is positioned on top of the dryer.",1408.46,,3
76689,03 tumbler chant2 distance.wav,https://freesound.org/people/bobcorn/sounds/76689/,007 - Cleaning_Appliances,6,['chant'+ 'dryer'+ 'singing'+ 'tumble'],bobcorn,http://creativecommons.org/publicdomain/zero/1.0/,"Tumble dryer running, I am singing, distance 5 meters",100.769,,6
76688,02 tumbler chant1.wav,https://freesound.org/people/bobcorn/sounds/76688/,007 - Cleaning_Appliances,6,['chant'+ 'dryer'+ 'singing'+ 'tumble'],bobcorn,http://creativecommons.org/publicdomain/zero/1.0/,"Tumble dryer running, I am singing, distance 1 meter",132.589,,8
58572,laundromat2.wav,https://freesound.org/people/morgantj/sounds/58572/,007 - Cleaning_Appliances,6,['dryer'+ 'laundromat'+ 'laundry'+ 'washer'],morgantj,http://creativecommons.org/licenses/by/3.0/,There is something about the sounds of a laundromat that just get me. I had to record it.,14.9829,,3
58843,dryer3.mp3,https://freesound.org/people/morgantj/sounds/58843/,007 - Cleaning_Appliances,6,['clothes'+ 'dryer'+ 'laundromat'+ 'laundry'+ 'washer'+ 'washing'],morgantj,http://creativecommons.org/licenses/by/3.0/,Recording of my dryer drying some pants. Lots of good sounds due to buttons and zippers hitting the sides of the dryer as they dry. Recorded with an H2 Zoom,65.8166,,7
556576,hotel laundry room,https://freesound.org/people/thegreatbelow/sounds/556576/,007 - Cleaning_Appliances,6,['laundry'+ 'washer'+ 'washing-machine'],thegreatbelow,http://creativecommons.org/publicdomain/zero/1.0/,washer in laundry room,85.319,,1
151276,Washing Machine 3.aif,https://freesound.org/people/timgormly/sounds/151276/,007 - Cleaning_Appliances,6,['Rotating'+ 'Laundry'+ 'H4n'+ 'Zoom'+ 'Machine'+ 'Dryer'+ 'Tumbling'+ 'Washing'+ 'Washer'],timgormly,http://creativecommons.org/publicdomain/zero/1.0/,Washing machine washing a full load of laundry.  Recorded with Zoom H4n on-board stereo mics.,117.875,,3
151275,Washing Machine 4.aif,https://freesound.org/people/timgormly/sounds/151275/,007 - Cleaning_Appliances,6,['Rotating'+ 'Laundry'+ 'H4n'+ 'Zoom'+ 'Machine'+ 'Dryer'+ 'Tumbling'+ 'Washing'+ 'Washer'],timgormly,http://creativecommons.org/publicdomain/zero/1.0/,Washing machine washing a full load of laundry.  Recorded with Zoom H4n on-board stereo mics.,115.5,,10
151274,Washing Machine 5.aif,https://freesound.org/people/timgormly/sounds/151274/,007 - Cleaning_Appliances,6,['Rotating'+ 'Laundry'+ 'H4n'+ 'Zoom'+ 'Machine'+ 'Dryer'+ 'Tumbling'+ 'Washing'+ 'Washer'],timgormly,http://creativecommons.org/publicdomain/zero/1.0/,Washing machine washing a full load of laundry.  Recorded with Zoom H4n on-board stereo mics.,48.75,,0
151270,Washing Machine 1.aif,https://freesound.org/people/timgormly/sounds/151270/,007 - Cleaning_Appliances,6,['Rotating'+ 'Laundry'+ 'H4n'+ 'Zoom'+ 'Machine'+ 'Dryer'+ 'Tumbling'+ 'Washing'+ 'Washer'],timgormly,http://creativecommons.org/publicdomain/zero/1.0/,Washing machine washing a full load of laundry.  Recorded with Zoom H4n on-board stereo mics.,214.75,,3
443457,Dishwasher Close.WAV,https://freesound.org/people/huskpodcast.com/sounds/443457/,007 - Cleaning_Appliances,6,['close'+ 'dishwasher'+ 'door'+ 'closing'+ 'kitchen'],huskpodcast.com,https://creativecommons.org/licenses/by/4.0/,Closing a Whirlpool dishwasher,7.03733,,1
124434,dishwasher-glassware.aif,https://freesound.org/people/alienistcog/sounds/124434/,007 - Cleaning_Appliances,6,['chores'+ 'dishwasher'+ 'domestic'+ 'glasses'+ 'kitchen'],alienistcog,http://creativecommons.org/publicdomain/zero/1.0/,Loading glassware into a dishwasher.,69.567,,1
365551,Emptying a dishwasher.mp3,https://freesound.org/people/Caitlin_100/sounds/365551/,007 - Cleaning_Appliances,6,['fork'+ 'plate'+ 'dishwasher'+ 'dishes'+ 'cup'+ 'bowl'+ 'cutlery'+ 'mug'+ 'spoon'+ 'knife'+ 'dish'+ 'plates'+ 'emptying'+ 'empty'+ 'kitchen'],Caitlin_100,http://creativecommons.org/publicdomain/zero/1.0/,A sound effect of emptying a dishwasher,27.6778,,1
512633,Inside dishwasher.wav,https://freesound.org/people/tosha73/sounds/512633/,007 - Cleaning_Appliances,6,['dishwasher'+ 'washing'+ 'electric'+ 'dishes'+ 'pours'+ 'liquid'+ 'mechanism'+ 'water'+ 'splash'+ 'moisture'+ 'mechanical'+ 'gurgling'+ 'rotation'],tosha73,http://creativecommons.org/publicdomain/zero/1.0/,Sound Inside dishwasher,152.821,,1
327898,dishwasher beep and motor.WAV,https://freesound.org/people/cartoonrob/sounds/327898/,007 - Cleaning_Appliances,6,['water'+ 'dishwasher'+ 'beep'+ 'pump'+ 'machine'+ 'kitchen'],cartoonrob,http://creativecommons.org/publicdomain/zero/1.0/,dishwasher starting and running,49.5493,,1
532151,dishwasher 2.wav,https://freesound.org/people/patchytherat/sounds/532151/,007 - Cleaning_Appliances,6,['machine'+ 'dishwasher'+ 'mechanical'+ 'water'+ 'wash'+ 'machinery'+ 'wet'],patchytherat,http://creativecommons.org/publicdomain/zero/1.0/,a recording of my dishwasher,83.28,,1
532152,dishwasher 1.wav,https://freesound.org/people/patchytherat/sounds/532152/,007 - Cleaning_Appliances,6,['machine'+ 'dishwasher'+ 'mechanical'+ 'water'+ 'wash'+ 'machinery'+ 'wet'],patchytherat,http://creativecommons.org/publicdomain/zero/1.0/,a recording of my dishwasher,93.072,,1
514449,dishwasher.mp3,https://freesound.org/people/digimistic/sounds/514449/,007 - Cleaning_Appliances,6,['machine'+ 'dishwasher'+ 'household'],digimistic,http://creativecommons.org/publicdomain/zero/1.0/,Short dishwasher sound clip,17.2549,,1
233299,Dishwasher.wav,https://freesound.org/people/ToniTobe/sounds/233299/,007 - Cleaning_Appliances,6,['dishwasher'+ 'UPF-CS14'+ 'field-recording'+ 'campus-upf'],ToniTobe,http://creativecommons.org/publicdomain/zero/1.0/,"An industrial dishwasher.
(H4-recorder@UPF-Poblenou)",7.06757,41.4039055662 2.19377607107,1
136610,Dishwasher (clearup),https://freesound.org/people/TheSoundcatcher/sounds/136610/,007 - Cleaning_Appliances,6,['dishwasher'+ 'handling'+ 'dishes'+ 'Splmaschiene'+ 'Geschirr'+ 'porzelain'+ 'kitchen'],TheSoundcatcher,http://creativecommons.org/licenses/by/3.0/,"24/96 recording of me, cleaning up the dishwasher",171.759,,1
489540,Dishwasher drawer.m4a,https://freesound.org/people/TiidWunduniik/sounds/489540/,007 - Cleaning_Appliances,6,['sample'+ 'dishwasher'+ 'kitchen'],TiidWunduniik,http://creativecommons.org/publicdomain/zero/1.0/,closing the full dishwasher drawer,5.38703,,1
199309,dishwasher_middle.wav,https://freesound.org/people/KatiReh/sounds/199309/,007 - Cleaning_Appliances,6,['dishwasher'+ 'kitchen-appliances'+ 'kitchen'],KatiReh,http://creativecommons.org/publicdomain/zero/1.0/,"dishwasher recording from middle of a kenmore dishwasher, tascam recording",105.848,,1
199294,dishwasher_footsteps.wav,https://freesound.org/people/KatiReh/sounds/199294/,007 - Cleaning_Appliances,6,['dishwasher'+ 'footsteps'+ 'space'],KatiReh,http://creativecommons.org/publicdomain/zero/1.0/,"dishwasher running with footsteps, tascam recording",137.247,,1
157896,sfx-dishwasher-1.wav,https://freesound.org/people/davilca/sounds/157896/,007 - Cleaning_Appliances,6,['water'+ 'dishwasher'+ 'kitchen'+ 'washing'+ 'appliance'+ 'wash'],davilca,https://creativecommons.org/licenses/by/4.0/,A dishwasher sound for you to play with.,27.8714,,1
346006,dishwasher_M.WAV,https://freesound.org/people/wilhelmsqueek/sounds/346006/,007 - Cleaning_Appliances,6,['water'+ 'dishwasher'+ 'contactmic'+ 'dishes'+ 'kitchen'],wilhelmsqueek,http://creativecommons.org/licenses/by/3.0/,Mono recording of a dishwasher with a contact microphone,23.2376,,1
627026,"WASHER, DRY, FINAL SPIN",https://freesound.org/people/SynthySpencer/sounds/627026/,007 - Cleaning_Appliances,6,['machine'+ 'washer'+ 'washing'+ 'motor'+ 'cycle'],SynthySpencer,https://creativecommons.org/licenses/by/4.0/,"Vintage mexican EASY washer during last part of a washing cycle.
Recorded with a TASCAM DR-05 stereo recorder. No effects applied.",579.933,,9
442865,Washer - normal washing,https://freesound.org/people/crazyadamos/sounds/442865/,007 - Cleaning_Appliances,6,['machine'+ 'washer'+ 'washing'+ 'normal'],crazyadamos,http://creativecommons.org/publicdomain/zero/1.0/,"Sounds Washers recorded using zoom h2n. Denoise and mastered in the recording studio. Washing machine set to normal wash. I invite you to download!
<a href=""https://studionagranlodz.pl/"" rel=""nofollow"">https://studionagranlodz.pl/</a>",184.784,51.7731151393 19.480403,9
454444,laundromat washer washing machine rumble spin finish.flac,https://freesound.org/people/kyles/sounds/454444/,007 - Cleaning_Appliances,6,['finish'+ 'washing'+ 'machine'+ 'rumble'+ 'washer'+ 'laundromat'+ 'spin'],kyles,http://creativecommons.org/publicdomain/zero/1.0/,laundromat washer washing machine rumble spin finish.flac,19.8881,,9
454442,laundromat washer washing machine rattle vibrate2.flac,https://freesound.org/people/kyles/sounds/454442/,007 - Cleaning_Appliances,6,['washing'+ 'rattle'+ 'vibrate'+ 'machine'+ 'washer'+ 'laundromat'],kyles,http://creativecommons.org/publicdomain/zero/1.0/,laundromat washer washing machine rattle vibrate2.flac,41.1021,,9
454445,laundromat washer washing machine rumble1 clicks.flac,https://freesound.org/people/kyles/sounds/454445/,007 - Cleaning_Appliances,6,['machine'+ 'rumble'+ 'washer'+ 'laundromat'+ 'washing'],kyles,http://creativecommons.org/publicdomain/zero/1.0/,laundromat washer washing machine rumble1 clicks.flac,90.6644,,9
454443,laundromat washer washing machine rumble rinse start.flac,https://freesound.org/people/kyles/sounds/454443/,007 - Cleaning_Appliances,6,['washing'+ 'start'+ 'machine'+ 'rumble'+ 'washer'+ 'laundromat'+ 'rinse'],kyles,http://creativecommons.org/publicdomain/zero/1.0/,laundromat washer washing machine rumble rinse start.flac,38.0084,,9
454441,laundromat washer washing machine rattle vibrate1.flac,https://freesound.org/people/kyles/sounds/454441/,007 - Cleaning_Appliances,6,['washing'+ 'rattle'+ 'vibrate'+ 'machine'+ 'washer'+ 'laundromat'],kyles,http://creativecommons.org/publicdomain/zero/1.0/,laundromat washer washing machine rattle vibrate1.flac,45.1744,,9
553072,Foley_Washer_Water_Mono_H5.wav,https://freesound.org/people/Nox_Sound/sounds/553072/,007 - Cleaning_Appliances,6,['foley'+ 'washing'+ 'washing-machine'+ 'zoom'+ 'H5'+ 'water'+ 'dryer'+ 'laundry'+ 'washer'],Nox_Sound,http://creativecommons.org/publicdomain/zero/1.0/,"Sound of water filling in a washer. 

Gears: Zoom H5
File: 48khz, 24 bit, Mono, Wav.",10.5943,,9
537804,"laundromat ambience, washers running and a game on the radio",https://freesound.org/people/PostProdDog/sounds/537804/,007 - Cleaning_Appliances,6,['washing-machine'+ 'coins'+ 'coin-operated'+ 'conversation'+ 'ambience'+ 'washer'+ 'laundromat'+ 'change'],PostProdDog,http://creativecommons.org/publicdomain/zero/1.0/,"General laundromat ambience with agitating washer, a faint game on the radio and random banging and bumping.",93.4802,,9
618181,Washing_Machine_Washing_01.flac,https://freesound.org/people/Foleyhaven/sounds/618181/,007 - Cleaning_Appliances,6,['machine'+ 'laundry'+ 'washing-machine'+ 'water'+ 'wash'+ 'shake'+ 'washing'+ 'washer'+ 'spin'+ 'clothes'],Foleyhaven,http://creativecommons.org/publicdomain/zero/1.0/,A washer washes some clothes.,25.5302,,9
556576,hotel laundry room,https://freesound.org/people/thegreatbelow/sounds/556576/,007 - Cleaning_Appliances,6,['laundry'+ 'washer'+ 'washing-machine'],thegreatbelow,http://creativecommons.org/publicdomain/zero/1.0/,washer in laundry room,85.319,,9
460545,"19 - Washing machine, seting.wav",https://freesound.org/people/15F_Panska_Kosova_Barbora/sounds/460545/,007 - Cleaning_Appliances,6,['bathroom'+ 'washing'+ 'machine'+ 'equipment'+ 'device'+ 'washingmashine'+ 'washer'+ 'setings'+ 'cz'+ 'panska'],15F_Panska_Kosova_Barbora,http://creativecommons.org/publicdomain/zero/1.0/,Senting of washer. (more versions),11.8133,,9
76690,04 tumbler chant3 distance.wav,https://freesound.org/people/bobcorn/sounds/76690/,007 - Cleaning_Appliances,6,['chant'+ 'dryer'+ 'singing'+ 'tumble'],bobcorn,http://creativecommons.org/publicdomain/zero/1.0/,"Tumble dryer running, I am singing, distance 5 meters",152.32,,7
468161,140_Secador1.wav,https://freesound.org/people/juliantoquica/sounds/468161/,007 - Cleaning_Appliances,6,['dryer'+ 'strong'+ 'ripping'],juliantoquica,http://creativecommons.org/publicdomain/zero/1.0/,dryer,5.16512,,7
490307,hand dryer,https://freesound.org/people/Ecchinigami/sounds/490307/,007 - Cleaning_Appliances,6,['toilet'+ 'dryer'+ 'hand'],Ecchinigami,http://creativecommons.org/publicdomain/zero/1.0/,a typical restroom hand dryer,7.551,,7
384348,Dryer.wav,https://freesound.org/people/Beethovenboy/sounds/384348/,007 - Cleaning_Appliances,6,['Home'+ 'Dryer'+ 'Rhythm'],Beethovenboy,http://creativecommons.org/publicdomain/zero/1.0/,My dryer at home.,30.3804,,7
556768,Dryer Hum,https://freesound.org/people/nintendoto/sounds/556768/,007 - Cleaning_Appliances,6,['laundry'+ 'dryer'+ 'hum'+ 'appliance'+ 'running'+ 'warm'+ 'low'+ 'washer'+ 'laundromat'+ 'clothing'+ 'domestic'+ 'clothes'],nintendoto,http://creativecommons.org/publicdomain/zero/1.0/,Low dryer hum with clothes.,56.5174,,7
238979,dryer.WAV,https://freesound.org/people/Pixanaut/sounds/238979/,007 - Cleaning_Appliances,6,['laundry'+ 'dryer'+ 'low-hum'+ 'drier'],Pixanaut,http://creativecommons.org/publicdomain/zero/1.0/,a laundry dryer's low hum,10.2547,,7
161518,Dryer.wav,https://freesound.org/people/elig57/sounds/161518/,007 - Cleaning_Appliances,6,['clothes-dryer'+ 'dryer'+ 'laundry'+ 'clothes'],elig57,http://creativecommons.org/publicdomain/zero/1.0/,This is a recording of a dryer running.,60.2,,7
165566,hair dryer,https://freesound.org/people/organicmanpl/sounds/165566/,007 - Cleaning_Appliances,6,['hair'+ 'good'+ 'dryer'],organicmanpl,http://creativecommons.org/publicdomain/zero/1.0/,hair dryer good,47.3219,,7
512373,Blow Dryer,https://freesound.org/people/msalvado/sounds/512373/,007 - Cleaning_Appliances,6,['dry'+ 'blow'+ 'drying'+ 'blowdryer'+ 'appliance'+ 'air'+ 'hair'+ 'blowing'+ 'hot'+ 'dryer'+ 'appliances'+ 'hairdryer'],msalvado,http://creativecommons.org/publicdomain/zero/1.0/,The sound of a hair dryer.,51.9184,,7
136429,Dryer Outside Door.mp3,https://freesound.org/people/OTBTechno/sounds/136429/,007 - Cleaning_Appliances,6,['Outside'+ 'Dryer'+ 'Door'],OTBTechno,http://creativecommons.org/licenses/by/3.0/,Dryer Tumbling,8.12408,,7
169625,Dryer,https://freesound.org/people/Dinsfire/sounds/169625/,007 - Cleaning_Appliances,6,['noise'+ 'laundry'+ 'field-recording'+ 'ambiance'+ 'long'+ 'recording'+ 'dryer'+ 'washing-machine'+ 'washer'+ 'clothes'],Dinsfire,http://creativecommons.org/publicdomain/zero/1.0/,"A long recording of my dryer running with a few clothes on. I noticed there were a lot of dryer recordings, but none were very lengthy, so for those of you who need a larger file, here you go!

Recorded on a AT3525 mic",459.562,,7
245426,Hair Dryer,https://freesound.org/people/nicholaswyoung2/sounds/245426/,007 - Cleaning_Appliances,6,['hair'+ 'personal'+ 'dryer'+ 'care'],nicholaswyoung2,http://creativecommons.org/licenses/by/3.0/,Just a standard issue hair dryer.,87.0,,7
478567,Dryer.mp3,https://freesound.org/people/Sokol_Soundworks/sounds/478567/,007 - Cleaning_Appliances,6,['Light'+ 'Dryer'+ 'Room'],Sokol_Soundworks,http://creativecommons.org/licenses/by/3.0/,Dryers running in small room,27.037,,7
28004,Dryer3.wav,https://freesound.org/people/Konamiuss/sounds/28004/,007 - Cleaning_Appliances,6,['dryer'+ 'spin'],Konamiuss,http://creativecommons.org/publicdomain/zero/1.0/,"This is a Drying machine, a dryer.",7.35,,7
151273,Washing Machine Full Cycle.aif,https://freesound.org/people/timgormly/sounds/151273/,007 - Cleaning_Appliances,6,['Load'+ 'Full'+ 'Laundry'+ 'H4n'+ 'Zoom'+ 'Machine'+ 'Wash'+ 'Washing'+ 'Washer'+ 'Cycle'+ 'Spin'+ 'Rinse'+ 'Clothes'],timgormly,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a washing machine washing a full load of laundry.  Recorded with Zoom H4n's on-board stereo mics.,1622.5,,2
89756,water_fill.wav,https://freesound.org/people/movingplaid/sounds/89756/,007 - Cleaning_Appliances,6,['clothing'+ 'fx'+ 'laundry'+ 'washer'],movingplaid,https://creativecommons.org/licenses/by/4.0/,some familiar household laundry sounds. mono recording. concrete/basement room. washer filling with water (loop). ,8.6198,,2
322955,laundry.machine.wav,https://freesound.org/people/crharvey12/sounds/322955/,007 - Cleaning_Appliances,6,['machine'+ 'dryer'+ 'laundry'],crharvey12,http://creativecommons.org/publicdomain/zero/1.0/,A laundry machine rumbles as it dries clothes.,49.2158,,2
399873,laundry.flac,https://freesound.org/people/mustafejen/sounds/399873/,007 - Cleaning_Appliances,6,['centrifuge'+ 'home'+ 'laundry'+ 'domestic-sounds'],mustafejen,http://creativecommons.org/publicdomain/zero/1.0/,A laundry machine (Electrolux Wascator W355H) during the centrifuge stage.,440.883,63.8565686073 20.3370398283,2
124557,laundry-water.aif,https://freesound.org/people/alienistcog/sounds/124557/,007 - Cleaning_Appliances,6,['domestic'+ 'drip'+ 'laundry'+ 'machine-noise'+ 'water'],alienistcog,http://creativecommons.org/publicdomain/zero/1.0/,Laundry water sloshing and washing machine noises.,95.6314,,2
187608,Laundry_Being_Folded_Cloth_Flops.wav,https://freesound.org/people/bewagne/sounds/187608/,007 - Cleaning_Appliances,6,['Laundry'+ 'Fold'+ 'Set-Down'+ 'Flop'+ 'Folded'+ 'Cloth'+ 'Folding'+ 'Clothing'],bewagne,http://creativecommons.org/licenses/by/3.0/,Laundry being folded and set down.,30.6347,,2
343774,Laundry Machine,https://freesound.org/people/stomachache/sounds/343774/,007 - Cleaning_Appliances,6,['water'+ 'washing'+ 'appliance'+ 'machine'+ 'laundry'+ 'clothes'],stomachache,http://creativecommons.org/publicdomain/zero/1.0/,"Samsung home Laundry machine running a normal cycle with a moderate load of clothes. Recorded 24-bit stereo with a portable recorder, converted to 24-bit lossless FLAC. ",4356.0,,2
8154,laundry.wav,https://freesound.org/people/wertstahl/sounds/8154/,007 - Cleaning_Appliances,6,['ambient'+ 'authentic'+ 'cold'+ 'hard'+ 'harsh'+ 'laundry'+ 'material'+ 'noise'+ 'psychic'+ 'resonance'+ 'rhythmic'+ 'steel'+ 'vibration'],wertstahl,https://creativecommons.org/licenses/by-nc/4.0/,"I recorded this sample with my stereo microphone, flipping the
thick-wire-like strings of my laundry holder in the kitchen. It was
leaned against the wooden kitchen door and made a very interesting
sound. No equipment was used but my right hand (sound) left hand
(microphone), a standard laundry holder (steel/metal), mixing console (behringer), digital audio in on my pc, recording software.",39.6227,,2
205694,laundry.mp3,https://freesound.org/people/peteloe/sounds/205694/,007 - Cleaning_Appliances,6,['washing-machine'+ 'bathroom'+ 'short'+ 'laundry'+ 'rotation'],peteloe,http://creativecommons.org/publicdomain/zero/1.0/,"Short cycle of laundry running in washing machine.

Recorded with MacBook internal microphone",14.0419,,2
417547,Laundry Buenos Aires,https://freesound.org/people/Wakerone/sounds/417547/,007 - Cleaning_Appliances,6,['machine'+ 'Argentina'+ 'Industrial'+ 'Laundry'+ 'Buzz'+ 'Factory'+ 'Artificial'+ 'Machine'+ 'Noise'+ 'Machinery'+ 'Buenos'+ 'Mechanical'+ 'Ambience'+ 'Washer'+ 'Buzzing'+ 'Aires'],Wakerone,http://creativecommons.org/publicdomain/zero/1.0/,"Laundry's Ambience in Buenos Aires Argentina.

Wav 24 bits 96000 Hz 

<a href=""https://soundcloud.com/wakerone"" rel=""nofollow"">https://soundcloud.com/wakerone</a>",125.77,-34.5977844086 -58.3796015382,2
521471,Laundry Machine Knob Turn,https://freesound.org/people/plumaudio/sounds/521471/,007 - Cleaning_Appliances,6,['knob'+ 'short'+ 'laundry'+ 'button'+ 'clunk'+ 'machine'+ 'turn'+ 'switch'+ 'mechanical'+ 'press'+ 'click'],plumaudio,http://creativecommons.org/publicdomain/zero/1.0/,Switching around a clunky knob on my mom's laundry machine. Tried to keep the recording as clean as possible. ;),7.2578,,2
625418,Household Ambience Laundry Room Mic Under Floor 02.wav,https://freesound.org/people/abhisheky948/sounds/625418/,007 - Cleaning_Appliances,6,['Laundry'+ 'Room'+ 'Floor'+ 'Household'+ 'Under'+ 'Ambience'+ 'Mic'],abhisheky948,http://creativecommons.org/publicdomain/zero/1.0/,Household Ambience Laundry Room Mic Under Floor,90.112,,2
269042,industrial laundry.wav,https://freesound.org/people/schafferdavid/sounds/269042/,007 - Cleaning_Appliances,6,['industial'+ 'zoom-h2n'+ 'noise'+ 'laundry'+ 'field-recording'+ 'industry'+ 'factory'+ 'pump'+ 'machinery'],schafferdavid,http://creativecommons.org/publicdomain/zero/1.0/,"Field recording of an industrial laundry. Noisy work environment, periodic pumping sound. No human. Recorded in Pantin, france with a Zoom h2n in stereo mode.",149.572,48.8957702424 2.41662740707,2
144529,take out the laundry from the washing machine.wav,https://freesound.org/people/Zabuhailo/sounds/144529/,007 - Cleaning_Appliances,6,['water'+ 'laundry'+ 'washing-machine'+ 'soap'+ 'soap-solution'+ 'washing'+ 'household'],Zabuhailo,http://creativecommons.org/publicdomain/zero/1.0/,Take out the laundry from the washing machine. Wring a soap solution.,16.0586,,2
