name,url,uuid,tags,username,license,description,duration,geotags
tape measure delay fx-dre 02_3,https://freesound.org/people/.Andre_Onate/sounds/271146/,8b95f3c8-0dbe-4b24-9e5f-94d0c03cd7be,['noise'+ 'sci-fi'+ 'fx'+ 'electronic'+ 'lo-fi'+ 'effect'+ 'delay'+ 'glitch'+ 'future'+ 'processed'+ 'techno'+ 'digital'+ 'beat'+ 'dance'+ 'electro'+ 'freaky'+ 'loop'+ 'fill'],.Andre_Onate,http://creativecommons.org/publicdomain/zero/1.0/,"133 bpm

rendition of this fathom::

<a href=""http://freesound.org/people/JacobChatterton16/sounds/196589/#comments"" rel=""nofollow"">http://freesound.org/people/JacobChatterton16/sounds/196589/#comments</a>

ran threw ReCycle & ReaSon (and Audition of course)  

楽しんだり、オフに性交してください ;)",10.8271,
kotsuzumi roll at 126.wav,https://freesound.org/people/.Andre_Onate/sounds/330563/,6dc6f935-27f0-4003-b723-61857c1fa985,['drum'+ 'kotsuzumi'+ 'percussion'+ 'beat'+ 'japanese'+ 'drumroll'+ 'rhythm'+ 'roll'+ 'fill'],.Andre_Onate,http://creativecommons.org/publicdomain/zero/1.0/,"a quick roll i did with some kotsuzumi samples i got from the tube.  its at 126 bpm.  

Arigato!  

作ります テクノ",8.80952,
Fill long 01,https://freesound.org/people/DaveJf/sounds/534878/,058f22e4-f823-4ebe-96a1-8fddb535361d,['shot'+ 'Fx'+ 'House'+ 'long'+ 'Electro'+ 'Fill'],DaveJf,http://creativecommons.org/publicdomain/zero/1.0/,"This And Other.
Ableton Live",34.339,
High Score Fill - Ascending Slow,https://freesound.org/people/TheAtomicBrain/sounds/194176/,f584ab00-767c-4e36-b7a6-a786b34c76fe,['bloop'+ 'score'+ 'bleep'+ 'ascending'+ 'high'+ 'computer'+ 'high-score'+ 'fill'],TheAtomicBrain,http://creativecommons.org/publicdomain/zero/1.0/,Made for some motion graphics where a percentage was filling up and needed a sound to accompany that.  Slow.  Made using Reason.,15.0,
High Score Fill - Ascending Faster,https://freesound.org/people/TheAtomicBrain/sounds/194178/,fc779a0a-b50b-44b2-914c-ff64db4fe1e9,['bloop'+ 'score'+ 'bleep'+ 'ascending'+ 'high'+ 'computer'+ 'fastest'+ 'high-score'+ 'fill'],TheAtomicBrain,http://creativecommons.org/publicdomain/zero/1.0/,Made for some motion graphics where a percentage was filling up and needed a sound to accompany that.  This one is fast.  Made using Reason.,7.5,
ph 1.2 o2b b11 102 b.wav,https://freesound.org/people/ERH/sounds/64624/,46c05dd6-ed59-4238-ae72-16f8844905d6,['electronic'+ 'fill'+ 'music'+ 'synth'],ERH,https://creativecommons.org/licenses/by-nc/4.0/,A little rising synth fill.,10.031,
ph 1.2 o2b b11 102.wav,https://freesound.org/people/ERH/sounds/64625/,3ce3c76b-9cad-4919-8553-e56deda82797,['electronic'+ 'fill'+ 'music'+ 'synth'],ERH,https://creativecommons.org/licenses/by/4.0/,A little rising synth fill.,9.1951,
Fill 120,https://freesound.org/people/godspine/sounds/173135/,f26a4d4b-668d-41a0-bf90-df9dee772b7c,['120'+ 'Drums'+ 'Fill'],godspine,http://creativecommons.org/publicdomain/zero/1.0/,Fill for Mindfields,7.992,
Bathtub Filling,https://freesound.org/people/deathcarpets/sounds/502675/,476341df-c86e-4f71-92e5-dfe3af9216f4,['water'+ 'fill'+ 'bath'],deathcarpets,http://creativecommons.org/publicdomain/zero/1.0/,Bathtub filling with a rubber plug in.,43.0,
Boiling Towel,https://freesound.org/people/unfa/sounds/174499/,8db9bf42-f60c-4d71-862c-157906d377a8,['blop'+ 'cooking'+ 'gas'+ 'water'+ 'boiling'+ 'hot'+ 'boil'+ 'stove'+ 'lava'+ 'witch'+ 'kitchen'],unfa,http://creativecommons.org/publicdomain/zero/1.0/,"It's a sound of boiling rugs (a towel to be precise).

This recording starts out queitly and increases in intensity as I turn the fire up.
Decreases gently again until (near) silence.

Recorded with Zoom H2.",87.4411,
Boiling Towel Loop,https://freesound.org/people/unfa/sounds/174500/,85efefdd-11c8-4b52-bba9-28d33dfc7f3f,['blop'+ 'cooking'+ 'gas'+ 'water'+ 'boiling'+ 'hot'+ 'loop'+ 'boil'+ 'lava'+ 'witch'+ 'kitchen'],unfa,http://creativecommons.org/publicdomain/zero/1.0/,"It's a sound of boiling rugs (a towel to be precise).

This recording has static intensity and is loopable.

Recorded with Zoom H2.",29.8569,
Kettle Boiling Contact Mic Recording 1 (Geofon),https://freesound.org/people/Morphic__/sounds/645976/,1e63fd0a-9c6c-45e6-a313-6e5707af17ac,['contact-mircorphone'+ 'water'+ 'pcma10'+ 'boiling'+ 'kettle'+ 'hot'+ 'lom'+ 'recording'+ 'contact-mic'+ 'geofon'+ 'appliances'+ 'ambient'+ 'ambience'+ 'sony'+ 'bubbles'+ 'boil'+ 'kitchen'],Morphic__,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a kettle boiling. Recorded with a LOM Geofon contact microphone into a Sony PCM-A10.,169.8,
Kettle Boiling Contact Mic Recording 2 (Geofon),https://freesound.org/people/Morphic__/sounds/645977/,2b805acb-ff18-421e-8a19-3715559fe63e,['contact-mircorphone'+ 'water'+ 'pcma10'+ 'boiling'+ 'kettle'+ 'hot'+ 'lom'+ 'recording'+ 'contact-mic'+ 'geofon'+ 'appliances'+ 'ambient'+ 'ambience'+ 'sony'+ 'bubbles'+ 'boil'+ 'kitchen'],Morphic__,http://creativecommons.org/publicdomain/zero/1.0/,Recording of a kettle boiling. Recorded with a LOM Geofon contact microphone into a Sony PCM-A10.,243.229,
boil.aif,https://freesound.org/people/harpoyume/sounds/86029/,0de78dc7-4124-4d38-bef5-fcb6d6d4f42a,['boil'],harpoyume,http://creativecommons.org/licenses/by-nc/3.0/,Boiling sound,120.904,
boil2.aif,https://freesound.org/people/harpoyume/sounds/86030/,0ffd017c-fe64-4ca6-a9af-7ec3247958e3,['boil'],harpoyume,http://creativecommons.org/licenses/by-nc/3.0/,Boiling Sound,33.5335,
Kettle Boil,https://freesound.org/people/day-garwood/sounds/613050/,e34ecefc-ec06-4681-ae9c-322ff11f37ae,['drink'+ 'household'+ 'kettle'+ 'appliance'+ 'water'+ 'boiling'+ 'boil'+ 'kitchen'],day-garwood,http://creativecommons.org/licenses/by/3.0/,Kettle boiling water.,233.285,
Boiling water,https://freesound.org/people/aflor/sounds/519480/,b9d9a299-65d8-483d-93e0-fa4dc33707e2,['tea'+ 'kettle'+ 'water'+ 'boiling'+ 'hot'+ 'boiler'+ 'steam'+ 'boil'+ 'kitchen'],aflor,http://creativecommons.org/publicdomain/zero/1.0/,Boiling water in an electric kettle,109.217,
Boil water,https://freesound.org/people/muy2149972/sounds/586423/,cdbc563d-789c-4e3b-9c2b-b12c1e633951,['water'+ 'Water'+ 'Bubble'+ 'Boil'],muy2149972,http://creativecommons.org/publicdomain/zero/1.0/,The water boil in the pot.,17.5663,
Boiling pot,https://freesound.org/people/eguaus/sounds/379829/,0e31ac21-b054-4e4f-8621-50784960c8f5,['okm-II'+ 'field-recording'+ 'pot'+ 'h1'+ 'zoom'+ 'water'+ 'boiling'+ 'hot'+ 'soundman'+ 'boil'+ 'binaural'+ 'kitchen'],eguaus,http://creativecommons.org/publicdomain/zero/1.0/,Binaural field recording of a boiling pot.,5.45937,41.4008273877 2.20520496368
Kettle Boil (Plastic),https://freesound.org/people/day-garwood/sounds/613048/,847db397-895d-4f9d-870e-d121f834e9c3,['drink'+ 'household'+ 'kettle'+ 'appliance'+ 'water'+ 'boiling'+ 'boil'+ 'kitchen'],day-garwood,http://creativecommons.org/licenses/by/3.0/,Plastic kettle boiling water.,245.91,
Boiling and Steam.aiff,https://freesound.org/people/jc144940/sounds/180936/,a2b01264-ab4d-4ebe-bb1e-0fac3e4c6dfb,['noise'+ 'water'+ 'hot'+ 'loud'+ 'steam'+ 'boil'],jc144940,http://creativecommons.org/publicdomain/zero/1.0/,A water heater boiling water.,24.9165,
Boiling Water.wav,https://freesound.org/people/gru9311/sounds/322945/,bb5dad85-f9ba-4654-be8b-b57e4f9479e7,['water'+ 'bubble'+ 'boil'],gru9311,http://creativecommons.org/licenses/by/3.0/,Water boiling on a stove top.,6.63998,
Kettle boiling.wav,https://freesound.org/people/Reenen007/sounds/538680/,ce87b241-7a44-4202-97fa-59893e94cd1e,['coffee'+ 'OWI'+ 'tea'+ 'kettle'+ 'eruption'+ 'water'+ 'boiling'+ 'hot'+ 'Boiling-water'+ 'appliances'+ 'steam'+ 'boil'+ 'kitchen'],Reenen007,https://creativecommons.org/licenses/by/4.0/,Boiling an electric kettle.,107.371,
"Footsteps, Puddles, B.wav",https://freesound.org/people/InspectorJ/sounds/329602/,1d6c7b5a-0995-40d5-af45-a24c80f1b486,['puddle'+ 'splish'+ 'Splash'+ 'Puddles'+ 'Splosh'+ 'Water'+ 'Step'+ 'splash'+ 'Foot'+ 'footstep'+ 'splosh'+ 'puddles'+ 'step'+ 'Steps'+ 'foot'+ 'Footsteps'+ 'water'+ 'Footstep'+ 'Splish'+ 'steps'+ 'footsteps'+ 'Puddle'],InspectorJ,https://creativecommons.org/licenses/by/4.0/,"Raw audio of footsteps splashing in small puddles and some mud. This is a combination of several raw recordings edited together. Apologies for the periodic wind interference.

<b>This sound is <u>not</u> in the public domain. Please attribute/credit the sound if you use it.</b> If you would prefer to not have to give attribution, then take a look at the <b><a href=""https://www.jshaw.co.uk/inspectorj-freesound-library"" rel=""nofollow"">attribution-free license</a></b>.

An example of how you might credit is by putting this in the description/credits:
""Footsteps, Puddles, B.wav"" by InspectorJ (<a href=""http://www.jshaw.co.uk"" rel=""nofollow"">www.jshaw.co.uk</a>) of <a href=""http://Freesound.org"" rel=""nofollow"">Freesound.org</a>

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated! And for more awesome sounds, do please <b><a href=""https://www.jshaw.co.uk/libraries"" rel=""nofollow"">check out my sound libraries</a></b> or <b><a href=""https://www.jshaw.co.uk/store"" rel=""nofollow"">SFX store</a></b>.

Please comment on where you intend to use the sound, and feel free to post a link to the work where you used it if you want (I enjoy watching/listening to anything you create!)

The sound was recorded using a ""Sony ICDPX333.CE7 4GB PX Series MP3 Digital Voice IC Recorder"" on 17th November 2015.",39.9112,
Pouring a Drink,https://freesound.org/people/parkersenk/sounds/444481/,95f1093a-7594-4dee-b23a-5419f4ca516d,['pouring'+ 'liquid'+ 'cup'+ 'drink'+ 'pour'+ 'water'+ 'beverage'],parkersenk,http://creativecommons.org/publicdomain/zero/1.0/,Pouring water into a plastic cup.,10.6027,
pouring milk1.mp3,https://freesound.org/people/mystudio/sounds/573997/,9bd99a69-f566-4f84-a4e6-90c796e6844d,['liquid'+ 'pouring'+ 'milk'+ 'pour'],mystudio,http://creativecommons.org/licenses/by-nc/3.0/,pouring milk,8.05984,
Pouring Cereal,https://freesound.org/people/parkersenk/sounds/444570/,bd4c0fc9-8538-4940-a610-f0f86b924f84,['box'+ 'breakfast'+ 'bowl'+ 'pour'+ 'cereal'],parkersenk,http://creativecommons.org/publicdomain/zero/1.0/,Pouring cereal from a box into a bowl.,15.1467,
Pouring Water,https://freesound.org/people/edsward/sounds/411438/,0ba94701-dfc4-4779-b90a-cf07e0f1bab3,['pouring'+ 'liquid'+ 'cup'+ 'tea'+ 'drink'+ 'pour'+ 'water'+ 'glass'+ 'beverage'+ 'can'+ 'fill'],edsward,http://creativecommons.org/publicdomain/zero/1.0/,A sound of Hot water pouring into a cup,6.16272,
Pouring a drink,https://freesound.org/people/PearceWilsonKing/sounds/530728/,ee231ab9-73f5-4056-8f2c-ef52fbeea867,['water'+ 'pouring'+ 'Drink'+ 'liquid'+ 'pour'],PearceWilsonKing,http://creativecommons.org/licenses/by/3.0/,Recording of me pouring water into a glass,6.46154,
Rice Pour,https://freesound.org/people/thedapperdan/sounds/199930/,967af191-668b-4580-ba96-6426601bddfa,['rice'+ 'bucket'+ 'grains'+ 'pour'],thedapperdan,http://creativecommons.org/publicdomain/zero/1.0/,Pouring a bag of rice into a plastic bucket,54.5717,
sand pour on wood FF669.aif,https://freesound.org/people/martinimeniscus/sounds/199334/,bd42767b-3419-4147-9043-8baa466555dc,['sand'+ 'wood'+ 'pour'],martinimeniscus,http://creativecommons.org/publicdomain/zero/1.0/,"sand, sand pour on wood, pour, pouring, pour on wood, wood",8.07475,
Toilet flush and fill,https://freesound.org/people/CastleofSamples/sounds/145006/,b7392db7-3b59-4feb-ae93-88ce14edd284,['Toilet'+ 'fill'+ 'flush'],CastleofSamples,http://creativecommons.org/licenses/by/3.0/,Toilet flush and fill,58.689,
Filling_Glass.wav,https://freesound.org/people/ken788/sounds/386750/,ceaab1cf-688b-4e54-be91-858ded6a59e0,['water'+ 'glass'+ 'filling'+ 'fill'],ken788,http://creativecommons.org/publicdomain/zero/1.0/,filling a glass with water,6.16601,
Fill_Cup.wav,https://freesound.org/people/KuoShu/sounds/345136/,2bef869b-12aa-4cad-b4c4-bfec7d6ce9a4,['cup'+ 'liquid'+ 'Fill'],KuoShu,http://creativecommons.org/licenses/by/3.0/,Fill the cup with tea. Stereo,6.20655,
filling-ice-cup.aif,https://freesound.org/people/alienistcog/sounds/124287/,4e61b591-3a92-41e9-9f4b-ab2a32f96c26,['cup'+ 'fill'+ 'glass'+ 'ice'+ 'pour'+ 'water'],alienistcog,http://creativecommons.org/publicdomain/zero/1.0/,Filling a cup of ice with water.,24.8221,
sink cup fill 2.wav,https://freesound.org/people/ryancacophony/sounds/202001/,dbf124b1-cf1d-4dbe-b4ca-2b231bf46870,['water'+ 'fill'+ 'sink'+ 'cup'],ryancacophony,http://creativecommons.org/publicdomain/zero/1.0/,filling a cup in the sink,12.0,
sink fill cup water.wav,https://freesound.org/people/ryancacophony/sounds/202002/,d7941428-5815-4010-aa65-c02a3a14566a,['water'+ 'cup'+ 'sink'+ 'fill'],ryancacophony,http://creativecommons.org/publicdomain/zero/1.0/,filling a cup of water in the sink,12.0,
02648 plastic bucket filling.wav,https://freesound.org/people/Robinhood76/sounds/126402/,d804ac9f-7cae-468d-9141-6fc4ce9ab28e,['blastic'+ 'bucket'+ 'cleaning'+ 'fill'+ 'leak'+ 'stream'+ 'water'],Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,Filling plastic bucket with water,32.53,
37 - 4 Bottle fill.WAV,https://freesound.org/people/14FPanska_Nemec_Petr/sounds/420229/,331ea6b4-368e-4c25-862b-61f6a399dea6,['water'+ 'bottle'+ 'fill'+ 'Pansk'+ 'Czech'+ 'CZ'+ 'Panska'],14FPanska_Nemec_Petr,http://creativecommons.org/publicdomain/zero/1.0/,Sound of filling bottle with water,7.70367,
Fill Water Bottle.WAV,https://freesound.org/people/sgcardinal/sounds/395077/,5c5cd5d7-0bc6-462e-ac25-e2994be574d3,['water'+ 'metal-bottle'+ 'bottle'+ 'fill'],sgcardinal,http://creativecommons.org/publicdomain/zero/1.0/,Filling a metal sports bottle with water.,12.7345,
skratchy fill- wake.mp3,https://freesound.org/people/wakeproject/sounds/19480/,a284dede-0a00-479b-9708-42f3373817e6,['beat'+ 'fill'+ 'glitch'+ 'zip'],wakeproject,http://creativecommons.org/publicdomain/zero/1.0/,Can be used for a fill or breakdown possibly.,5.97005,
Glas get filled with water in Sink,https://freesound.org/people/martin-bn/sounds/500314/,9c5e82e3-d69d-41e1-be71-8d699ec2b2cd,['Jet'+ 'Glas'+ 'Dripping'+ 'Water'+ 'Filling'+ 'Sink'+ 'Fresh'+ 'Steam'+ 'Fill'],martin-bn,http://creativecommons.org/publicdomain/zero/1.0/,Glas get filled with water in Sink,12.7579,
plastic gas container fill.wav,https://freesound.org/people/kyles/sounds/452652/,6fcbc217-faad-4b19-889b-d0103fc5fbe7,['container'+ 'fill'+ 'gas'+ 'plastic'],kyles,http://creativecommons.org/publicdomain/zero/1.0/,plastic gas container fill.wav,110.402,
water pour and boil,https://freesound.org/people/spanrucker/sounds/272226/,b7172d90-e297-46fe-9652-25d32cbf14d8,['liquid'+ 'bubbling'+ 'pour'+ 'water'+ 'boiling'+ 'splash'+ 'bubbles'+ 'bubble'+ 'boil'],spanrucker,http://creativecommons.org/publicdomain/zero/1.0/,pouring water into a pan + boiling,47.9516,
boiling water.mp3,https://freesound.org/people/ukle/sounds/85009/,a21d2dd2-33dd-45c1-9ec9-3fabd9e89b0e,['boil'+ 'noise'+ 'static'+ 'water'+ 'white'],ukle,http://creativecommons.org/licenses/by/3.0/,sound of water boiling in a kettle,15.1651,
Boiling Rice.wav,https://freesound.org/people/amy2018/sounds/415928/,d3adec19-8b68-49a7-93d5-6fb7e2061aba,['pot'+ 'boiling'+ 'boiling-water'+ 'rice'+ 'maker'+ 'boil'],amy2018,http://creativecommons.org/publicdomain/zero/1.0/,boiling rice on the stove,5.945,
kettle steam boil.flac,https://freesound.org/people/kyles/sounds/453471/,9c75f013-0548-4c86-a123-d5cd6cf832fd,['kettle'+ 'steam'+ 'boil'],kyles,http://creativecommons.org/publicdomain/zero/1.0/,kettle steam boil.flac,66.8508,
Kettle Boil (Metal),https://freesound.org/people/day-garwood/sounds/613049/,ac04fc1b-a5d7-4940-b62e-0d787ec9531f,['drink'+ 'household'+ 'kettle'+ 'appliance'+ 'water'+ 'boiling'+ 'boil'+ 'kitchen'],day-garwood,http://creativecommons.org/licenses/by/3.0/,Metallic kettle boiling water.,296.914,
pot boiling.WAV,https://freesound.org/people/jonsept/sounds/579112/,579b3ee5-c7d6-4c8a-ba4b-b786557b4138,['bubbling'+ 'hot'+ 'lava'+ 'water'+ 'boiling'+ 'heat'+ 'bubble'+ 'steam'+ 'boil'],jonsept,http://creativecommons.org/publicdomain/zero/1.0/,A close up of boiling water,54.2987,
Water_Boil(loop).wav,https://freesound.org/people/EverHeat/sounds/208745/,a0a17a80-63b8-41db-b6c5-dbf7477dba6f,['water'+ 'boiling'+ 'stove'+ 'bubbles'+ 'boil'],EverHeat,http://creativecommons.org/licenses/by/3.0/,Boiling water on stove. LOOPABLE,8.50919,
Boil water (Electric kettle),https://freesound.org/people/muy2149972/sounds/586421/,d2725cdb-1b62-4a97-9a22-b3aee0a99bdc,['water'+ 'Water'+ 'Bubble'+ 'Boil'],muy2149972,http://creativecommons.org/publicdomain/zero/1.0/,The water boil in the electric kettle.,8.42667,
Kettle Boiling,https://freesound.org/people/nebulousflynn/sounds/220943/,5e7ebeb2-521a-4bb9-8e9c-5307f237ca7a,['brewing'+ 'liquid'+ 'kettle'+ 'water'+ 'boiling'+ 'hot'+ 'bubbling'+ 'boiler'+ 'appliances'+ 'hiss'+ 'brew'+ 'bubbles'+ 'bubble'+ 'steam'+ 'boil'+ 'kitchen'],nebulousflynn,http://creativecommons.org/licenses/by/3.0/,The sound of a kettle coming to the boil and clicking off.,100.037,
Pot Boiling Stove_loop.wav,https://freesound.org/people/mitchanary/sounds/506141/,2b54415b-a5cc-4559-8312-976c48478ace,['water'+ 'boiling'+ 'stove'+ 'boil'],mitchanary,http://creativecommons.org/publicdomain/zero/1.0/,Boiling water on a stove,12.8498,
Boiling the kettle,https://freesound.org/people/richwise/sounds/457007/,515de0f0-948c-4531-a22b-e1b5fcb23d0b,['break'+ 'coffee'+ 'electric'+ 'hum'+ 'kettle'+ 'water'+ 'boiling'+ 'hot'+ 'boiling-water'+ 'appliances'+ 'tea'+ 'brew'+ 'boil'+ 'Kitchen'],richwise,http://creativecommons.org/publicdomain/zero/1.0/,"Switching on and boiling an electric kettle.  Clicks on, boils and automatically switches itself off.

Mixpre3 and Rode SVMX.",132.413,
Boiling Water,https://freesound.org/people/FairhavenCollection/sounds/350551/,0a411d40-0f16-45c2-9a8d-b137014a5189,['water'+ 'boiling'+ 'boil'+ 'h20'+ 'liquid'],FairhavenCollection,https://creativecommons.org/licenses/by/4.0/,Just boiling a pot of water on the stove. Sound a full boil and recorded with a Zoom H2.,19.2149,
Light Boil and Steam.aiff,https://freesound.org/people/jc144940/sounds/180935/,6b3ef17b-d653-48e2-a1b5-5e50ab8813d2,['noise'+ 'water'+ 'hot'+ 'loud'+ 'steam'+ 'boil'],jc144940,http://creativecommons.org/publicdomain/zero/1.0/,A water heater boiling water lightly.,20.7644,
boiling pot .mp3,https://freesound.org/people/giabububaba/sounds/537265/,1b210355-3f92-4d87-89e3-a3c5176f0e9e,['cucina'+ 'pot'+ 'bollire'+ 'boil'+ 'kitchen'],giabububaba,http://creativecommons.org/publicdomain/zero/1.0/,boiling pot good for kitchen sounds,34.141,
Boiling eggs.wav,https://freesound.org/people/eZZin/sounds/585375/,ea00a7c5-f5a2-4474-8f8a-338d921b558f,['eggs'+ 'water'+ 'boiling'+ 'boil'+ 'cook'+ 'water-sounds'+ 'egg'+ 'stove'+ 'pot'+ 'kitchen'],eZZin,http://creativecommons.org/publicdomain/zero/1.0/,Recorded 2 eggs boiling at work,19.4613,
